QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1502,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,Easy,69.55657983,False,"array,sorting",algorithms
1475,Final Prices With a Special Discount in a Shop,final-prices-with-a-special-discount-in-a-shop,Easy,78.49490199,False,"array,stack,monotonic-stack",algorithms
1796,Second Largest Digit in a String,second-largest-digit-in-a-string,Easy,50.78877817,False,"hash-table,string",algorithms
1446,Consecutive Characters,consecutive-characters,Easy,60.29792187,False,string,algorithms
1800,Maximum Ascending Subarray Sum,maximum-ascending-subarray-sum,Easy,62.04502311,False,array,algorithms
1863,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,Easy,87.76383275,False,"array,math,backtracking,bit-manipulation,combinatorics,enumeration",algorithms
1385,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,Easy,68.99067796,False,"array,two-pointers,binary-search,sorting",algorithms
1859,Sorting the Sentence,sorting-the-sentence,Easy,83.34615725,False,"string,sorting",algorithms
1389,Create Target Array in the Given Order,create-target-array-in-the-given-order,Easy,85.99656386,False,"array,simulation",algorithms
1854,Maximum Population Year,maximum-population-year,Easy,61.19482303,False,"array,counting,prefix-sum",algorithms
1394,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,Easy,67.79021666,False,"array,hash-table,counting",algorithms
1848,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,Easy,54.51512303,False,array,algorithms
1399,Count Largest Group,count-largest-group,Easy,66.45889718,False,"hash-table,math",algorithms
1844,Replace All Digits with Characters,replace-all-digits-with-characters,Easy,81.62472585,False,string,algorithms
1403,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,Easy,72.78298555,False,"array,greedy,sorting",algorithms
1837,Sum of Digits in Base K,sum-of-digits-in-base-k,Easy,77.61866066,False,math,algorithms
1407,Top Travellers,top-travellers,Easy,57.51824881,False,database,database
1408,String Matching in an Array,string-matching-in-an-array,Easy,64.10247684,False,"array,string,string-matching",algorithms
1832,Check if the Sentence Is Pangram,check-if-the-sentence-is-pangram,Easy,83.41532978,False,"hash-table,string",algorithms
1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,Easy,65.36105116,False,"array,prefix-sum",algorithms
1827,Minimum Operations to Make the Array Increasing,minimum-operations-to-make-the-array-increasing,Easy,80.16865798,False,"array,greedy",algorithms
1417,Reformat The String,reformat-the-string,Easy,52.62338295,False,string,algorithms
1822,Sign of the Product of an Array,sign-of-the-product-of-an-array,Easy,65.32487608,False,"array,math",algorithms
1422,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,Easy,62.2504686,False,"string,prefix-sum",algorithms
1816,Truncate Sentence,truncate-sentence,Easy,85.5757147,False,"array,string",algorithms
1431,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,Easy,87.71447048,False,array,algorithms
1812,Determine Color of a Chessboard Square,determine-color-of-a-chessboard-square,Easy,78.77014351,False,"math,string",algorithms
1436,Destination City,destination-city,Easy,79.50718709,False,"array,hash-table,string",algorithms
1437,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,Easy,58.09257644,False,array,algorithms
1805,Number of Different Integers in a String,number-of-different-integers-in-a-string,Easy,38.20958207,False,"hash-table,string",algorithms
1742,Maximum Number of Balls in a Box,maximum-number-of-balls-in-a-box,Easy,73.62155662,False,"hash-table,math,counting",algorithms
1380,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,Easy,79.8991334,False,"array,matrix",algorithms
1741,Find Total Time Spent by Each Employee,find-total-time-spent-by-each-employee,Easy,86.83295971,False,database,database
1736,Latest Time by Replacing Hidden Digits,latest-time-by-replacing-hidden-digits,Easy,42.93579631,False,"string,greedy",algorithms
1576,Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,Easy,46.18633778,False,string,algorithms
1672,Richest Customer Wealth,richest-customer-wealth,Easy,88.2413591,False,"array,matrix",algorithms
1581,Customer Who Visited but Did Not Make Any Transactions,customer-who-visited-but-did-not-make-any-transactions,Easy,67.94562353,False,database,database
1582,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,Easy,68.66783825,False,"array,matrix",algorithms
1668,Maximum Repeating Substring,maximum-repeating-substring,Easy,38.92429629,False,"string,dynamic-programming,string-matching",algorithms
1587,Bank Account Summary II,bank-account-summary-ii,Easy,83.36415716,False,database,database
1588,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,Easy,83.22804687,False,"array,math,prefix-sum",algorithms
1667,Fix Names in a Table,fix-names-in-a-table,Easy,61.44552293,False,database,database
1592,Rearrange Spaces Between Words,rearrange-spaces-between-words,Easy,43.35001801,False,string,algorithms
1662,Check If Two String Arrays are Equivalent,check-if-two-string-arrays-are-equivalent,Easy,85.58666279,False,"array,string",algorithms
1661,Average Time of Process per Machine,average-time-of-process-per-machine,Easy,68.26087743,False,database,database
1678,Goal Parser Interpretation,goal-parser-interpretation,Easy,87.40013897,False,string,algorithms
1598,Crawler Log Folder,crawler-log-folder,Easy,71.75948743,False,"array,string,stack",algorithms
1603,Design Parking System,design-parking-system,Easy,87.99123016,False,"design,simulation,counting",algorithms
1652,Defuse the Bomb,defuse-the-bomb,Easy,66.7061078,False,"array,sliding-window",algorithms
1608,Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,Easy,66.87659896,False,"array,binary-search,sorting",algorithms
1646,Get Maximum in Generated Array,get-maximum-in-generated-array,Easy,50.57356767,False,"array,simulation",algorithms
1614,Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,Easy,83.95039966,False,"string,stack",algorithms
1640,Check Array Formation Through Concatenation,check-array-formation-through-concatenation,Easy,56.66425661,False,"array,hash-table",algorithms
1619,Mean of Array After Removing Some Elements,mean-of-array-after-removing-some-elements,Easy,69.08749717,False,"array,sorting",algorithms
1637,Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,Easy,87.34562588,False,"array,sorting",algorithms
1636,Sort Array by Increasing Frequency,sort-array-by-increasing-frequency,Easy,79.83611489,False,"array,hash-table,sorting",algorithms
1633,Percentage of Users Attended a Contest,percentage-of-users-attended-a-contest,Easy,57.47537871,False,database,database
1624,Largest Substring Between Two Equal Characters,largest-substring-between-two-equal-characters,Easy,68.54675477,False,"hash-table,string",algorithms
1656,Design an Ordered Stream,design-an-ordered-stream,Easy,84.38216656,False,"array,hash-table,design,data-stream",algorithms
1572,Matrix Diagonal Sum,matrix-diagonal-sum,Easy,83.22115909,False,"array,matrix",algorithms
1683,Invalid Tweets,invalid-tweets,Easy,85.45397403,False,database,database
1684,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,Easy,85.38705019,False,"array,hash-table,string,bit-manipulation,counting",algorithms
1512,Number of Good Pairs,number-of-good-pairs,Easy,89.25506211,False,"array,hash-table,math,counting",algorithms
1732,Find the Highest Altitude,find-the-highest-altitude,Easy,83.50172467,False,"array,prefix-sum",algorithms
1731,The Number of Employees Which Report to Each Employee,the-number-of-employees-which-report-to-each-employee,Easy,49.40973161,False,database,database
1517,Find Users With Valid E-Mails,find-users-with-valid-e-mails,Easy,44.09626489,False,database,database
1518,Water Bottles,water-bottles,Easy,71.00222863,False,"math,simulation",algorithms
1729,Find Followers Count,find-followers-count,Easy,69.18017967,False,database,database
1523,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,Easy,50.00302573,False,math,algorithms
1725,Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,Easy,78.85007866,False,array,algorithms
1527,Patients With a Condition,patients-with-a-condition,Easy,40.38989036,False,database,database
1528,Shuffle String,shuffle-string,Easy,84.8736952,False,"array,string",algorithms
1720,Decode XORed Array,decode-xored-array,Easy,86.58600878,False,"array,bit-manipulation",algorithms
1534,Count Good Triplets,count-good-triplets,Easy,81.45597227,False,"array,enumeration",algorithms
1716,Calculate Money in Leetcode Bank,calculate-money-in-leetcode-bank,Easy,78.40781829,False,math,algorithms
1539,Kth Missing Positive Number,kth-missing-positive-number,Easy,60.68916627,False,"array,binary-search",algorithms
1710,Maximum Units on a Truck,maximum-units-on-a-truck,Easy,73.7979583,False,"array,greedy,sorting",algorithms
1544,Make The String Great,make-the-string-great,Easy,68.34163924,False,"string,stack",algorithms
1704,Determine if String Halves Are Alike,determine-if-string-halves-are-alike,Easy,78.65852473,False,"string,counting",algorithms
1550,Three Consecutive Odds,three-consecutive-odds,Easy,68.30947689,False,array,algorithms
1700,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,Easy,78.35647836,False,"array,stack,queue,simulation",algorithms
1556,Thousand Separator,thousand-separator,Easy,53.7895497,False,string,algorithms
1694,Reformat Phone Number,reformat-phone-number,Easy,66.28668485,False,string,algorithms
1693,Daily Leads and Partners,daily-leads-and-partners,Easy,86.54427203,False,database,database
1560,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,Easy,58.94169611,False,"array,simulation",algorithms
1688,Count of Matches in Tournament,count-of-matches-in-tournament,Easy,85.72237614,False,"math,simulation",algorithms
1566,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,Easy,43.37875049,False,"array,enumeration",algorithms
1507,Reformat Date,reformat-date,Easy,66.62041424,False,string,algorithms
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,Easy,85.91148771,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1378,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,Easy,83.4124989,False,database,database
1869,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,Easy,61.36424649,False,string,algorithms
1160,Find Words That Can Be Formed by Characters,find-words-that-can-be-formed-by-characters,Easy,70.69033149,False,"array,hash-table,string,counting",algorithms
2068,Check Whether Two Strings are Almost Equivalent,check-whether-two-strings-are-almost-equivalent,Easy,63.92144336,False,"hash-table,string,counting",algorithms
2062,Count Vowel Substrings of a String,count-vowel-substrings-of-a-string,Easy,68.32790377,False,"hash-table,string",algorithms
2057,Smallest Index With Equal Value,smallest-index-with-equal-value,Easy,73.28103921,False,array,algorithms
1175,Prime Arrangements,prime-arrangements,Easy,57.99929553,False,math,algorithms
2053,Kth Distinct String in an Array,kth-distinct-string-in-an-array,Easy,82.0942479,False,"array,hash-table,string,counting",algorithms
1179,Reformat Department Table,reformat-department-table,Easy,76.94456142,False,database,database
1184,Distance Between Bus Stops,distance-between-bus-stops,Easy,54.18157789,False,array,algorithms
1185,Day of the Week,day-of-the-week,Easy,57.77728259,False,math,algorithms
1189,Maximum Number of Balloons,maximum-number-of-balloons,Easy,59.71176041,False,"hash-table,string,counting",algorithms
2047,Number of Valid Words in a Sentence,number-of-valid-words-in-a-sentence,Easy,29.40567849,False,string,algorithms
2073,Time Needed to Buy Tickets,time-needed-to-buy-tickets,Easy,69.91954354,False,"array,queue,simulation",algorithms
2042,Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,Easy,70.19709427,False,string,algorithms
2037,Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,Easy,87.56544359,False,"array,greedy,sorting,counting-sort",algorithms
2032,Two Out of Three,two-out-of-three,Easy,75.67137051,False,"array,hash-table,bit-manipulation",algorithms
1207,Unique Number of Occurrences,unique-number-of-occurrences,Easy,77.49088852,False,"array,hash-table",algorithms
2027,Minimum Moves to Convert String,minimum-moves-to-convert-string,Easy,55.43748556,False,"string,greedy",algorithms
1211,Queries Quality and Percentage,queries-quality-and-percentage,Easy,44.7080651,False,database,database
1217,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,Easy,71.83345687,False,"array,math,greedy",algorithms
2022,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,Easy,71.49624291,False,"array,matrix,simulation",algorithms
1221,Split a String in Balanced Strings,split-a-string-in-balanced-strings,Easy,86.38894351,False,"string,greedy,counting",algorithms
2016,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,Easy,56.96797198,False,array,algorithms
1232,Check If It Is a Straight Line,check-if-it-is-a-straight-line,Easy,39.50664862,False,"array,math,geometry",algorithms
2011,Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,Easy,89.41667887,False,"array,string,simulation",algorithms
1200,Minimum Absolute Difference,minimum-absolute-difference,Easy,69.75697107,False,"array,sorting",algorithms
1154,Day of the Year,day-of-the-year,Easy,48.91105369,False,"math,string",algorithms
1148,Article Views I,article-views-i,Easy,76.40659316,False,database,database
2078,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,Easy,66.0797316,False,"array,greedy",algorithms
